CONTAINER_ID,ALERT_TRIGGERED_TIME,SERVICED_TIME,PICK_UP_TIME_HRS,OVERFLOW
"""56b7fc90-8c88-11e9-adc7-15f639d51c44""",2019-06-22T23:56:43Z,2019-06-24T13:43:27Z,37.78,1
"""722c5730-913a-11e9-8fd2-983a32c94a99""",2019-06-24T18:39:56Z,2019-06-25T11:30:44Z,16.85,1
"""c5327770-8569-11e9-838d-40505997375e""",2019-06-21T03:08:19Z,2019-06-21T13:23:19Z,10.25,0
"""138e2370-80e1-11e9-b07f-e83e113c3590""",2019-06-19T20:01:34Z,2019-06-20T12:25:19Z,16.40,0
"""63b632d0-80bd-11e9-8e55-a981d6b53b61""",2019-06-18T22:03:34Z,2019-06-18T23:08:22Z,1.08,0
"""e670b540-9217-11e9-8520-6f80070349eb""",2019-06-20T05:33:37Z,2019-06-21T12:54:43Z,31.35,0
"""6e33b130-2e46-11e8-9a77-46fd69472cec""",2019-06-21T03:00:43Z,2019-06-21T11:58:17Z,8.96,0
"""8e3c9550-8c78-11e9-b480-2b32fa2d0eea""",2019-06-21T22:23:08Z,2019-06-23T01:40:14Z,27.29,0
"""921dea40-86fe-11e9-986d-13227390a626""",2019-06-19T02:10:05Z,2019-06-19T15:53:40Z,13.73,0
"""407d79c0-7c00-11e9-bdcf-d4f27302967c""",2019-06-18T15:01:50Z,2019-06-19T00:25:36Z,9.40,0
"""3444e050-7a8c-11e9-ad47-daa94facc1d3""",2019-06-18T19:18:51Z,2019-06-19T00:23:15Z,5.07,0
"""67297080-80d1-11e9-97d5-068f7a33d386""",2019-06-22T18:09:31Z,2019-06-23T01:40:47Z,7.52,0
"""593b49e0-8c79-11e9-80b6-9d2fee8bf033""",2019-06-18T10:42:43Z,2019-06-21T12:40:49Z,73.97,0
"""9d3ee3d0-7a69-11e9-9e20-42649f888bc7""",2019-06-22T18:42:39Z,2019-06-22T20:29:28Z,1.78,0
"""8de66830-938d-11e9-b420-96aae78d3c80""",2019-06-22T22:21:19Z,2019-06-23T00:09:44Z,1.81,0
"""1f1d6870-93b7-11e9-aae7-0a839859cad1""",2019-06-22T19:54:22Z,2019-06-26T14:25:21Z,90.52,0
"""65f4ef80-80ce-11e9-9d6e-3fcf591a0551""",2019-06-25T04:51:30Z,2019-06-25T18:24:25Z,13.55,0
"""9d570f80-91fe-11e9-9f32-ee19efc6212c""",2019-06-19T08:05:47Z,2019-06-19T11:10:29Z,3.08,1
"""4def48b0-8586-11e9-8a8f-0ca41542484d""",2019-06-21T01:08:01Z,2019-06-21T10:34:05Z,9.43,1
"""341b15c0-8493-11e9-b518-ddd19f40e8cc""",2019-06-18T00:01:14Z,2019-06-18T01:26:22Z,1.42,1
"""76dcf390-7a68-11e9-ab67-e099f4d66ee9""",2019-06-18T21:32:22Z,2019-06-19T01:43:04Z,4.18,1
"""ff43adb0-8589-11e9-ba38-d2ae9f220199""",2019-06-22T03:08:22Z,2019-06-22T15:16:40Z,12.14,1
"""19c87970-84b0-11e9-a11d-5b59a7abe591""",2019-06-23T02:19:34Z,2019-06-24T12:06:58Z,33.79,1
"""69a193e0-80ba-11e9-ba80-5e31e509eb41""",2019-06-23T02:00:02Z,2019-06-23T21:07:25Z,19.12,1
"""bf0f3f10-7c0c-11e9-ad59-e3f978fb9e6f""",2019-06-20T19:41:02Z,2019-06-21T00:30:13Z,4.82,1
"""87044070-80cb-11e9-aa47-a0646ea2b1ec""",2019-06-21T04:01:54Z,2019-06-21T17:49:47Z,13.80,1
"""a2849de0-9142-11e9-91e1-2b49750b2eed""",2019-06-18T08:14:47Z,2019-06-20T00:17:05Z,40.04,1
"""521970b0-6de8-11e9-8a05-f0a3dd5b349c""",2019-06-25T00:28:53Z,2019-06-25T14:24:26Z,13.93,1
"""4becfe80-7c0e-11e9-8da3-a5f551928fb1""",2019-06-26T00:58:55Z,2019-06-26T03:52:25Z,2.89,0
"""59eece10-80d6-11e9-8d3f-140b215abccc""",2019-06-24T02:11:50Z,2019-06-24T14:07:51Z,11.93,0
"""f2473de0-871c-11e9-a608-781d2e1b26ea""",2019-06-22T03:27:05Z,2019-06-22T13:34:40Z,10.13,0
"""d793d2f0-8583-11e9-8575-6b374f482a6e""",2019-06-22T03:29:24Z,2019-06-23T16:36:04Z,37.11,0
"""65244cd0-9097-11e9-870a-2bdf6405a474""",2019-06-21T16:47:32Z,2019-06-22T01:08:55Z,8.36,0
"""30fa9470-855a-11e9-bc90-26adfee8485e""",2019-06-22T01:38:07Z,2019-06-22T13:34:02Z,11.93,0
"""4df01660-8562-11e9-bf33-84e087f54ed4""",2019-06-26T10:54:00Z,2019-06-26T12:35:26Z,1.69,0
"""f8118400-7a84-11e9-ae83-8428d6ffb574""",2019-06-18T00:05:16Z,2019-06-18T11:26:37Z,11.36,1
"""8435b790-8c86-11e9-9496-8749adcff8b5""",2019-06-21T23:38:36Z,2019-06-22T00:55:21Z,1.28,0
"""05e17730-8579-11e9-ae42-2c5d60e1df57""",2019-06-25T08:49:57Z,2019-06-26T13:42:35Z,28.88,1
"""28081090-7a6a-11e9-82ad-1db489ee8053""",2019-06-22T17:52:17Z,2019-06-23T23:42:12Z,29.83,1
"""726ff0a0-80b7-11e9-9b9d-e41542f2ea02""",2019-06-18T11:09:46Z,2019-06-18T14:35:50Z,3.43,1
"""2c1cef50-855c-11e9-8d53-23cf004d6bb7""",2019-06-24T02:13:52Z,2019-06-24T14:59:29Z,12.76,1
"""85107ea0-9151-11e9-8f0a-8c77e28bb5a2""",2019-06-23T21:08:34Z,2019-06-23T23:07:22Z,1.98,1
"""e6bc4c10-7a90-11e9-a4c3-f3445300a803""",2019-06-18T05:20:51Z,2019-06-19T00:21:11Z,19.01,1
"""23609ec0-d017-11e8-a78a-e1265592fd0d""",2019-06-24T04:42:00Z,2019-06-24T12:13:59Z,7.53,1
"""b3082af0-8c75-11e9-9c01-3e175146b0de""",2019-06-22T23:52:20Z,2019-06-24T12:19:27Z,36.45,1
"""a1b99110-7ffc-11e9-9f81-056ac7d011af""",2019-06-18T20:48:49Z,2019-06-19T06:11:04Z,9.37,1
"""04ba0e70-7ff8-11e9-9c59-204e9b6fc128""",2019-06-23T21:39:13Z,2019-06-24T16:43:02Z,19.06,1
"""c6acc4d0-848c-11e9-86aa-c9298f0c4a26""",2019-06-18T00:38:45Z,2019-06-20T00:25:12Z,47.77,1
"""e1976e00-7c01-11e9-9ec9-2cd74eb3d2c6""",2019-06-23T17:39:35Z,2019-06-24T14:45:33Z,21.10,0
"""38c2cd30-80b4-11e9-86bc-62bac613e269""",2019-06-20T17:27:58Z,2019-06-21T00:27:41Z,7.00,0
"""166ad240-8c81-11e9-b14b-0bda050b84c1""",2019-06-22T21:04:18Z,2019-06-22T22:34:56Z,1.51,0
"""e339dbd0-8011-11e9-8c31-f5ad1860c4ef""",2019-06-19T03:40:55Z,2019-06-19T18:14:48Z,14.56,0
"""1d105e60-938b-11e9-85eb-deafacefc6c0""",2019-06-24T05:00:51Z,2019-06-24T13:00:09Z,7.99,0
"""8d301f60-7c06-11e9-b30e-ed16343340d3""",2019-06-18T16:31:16Z,2019-06-19T00:26:18Z,7.92,0
"""e582ab60-80b6-11e9-8d7e-1d36d4390d0c""",2019-06-22T02:32:12Z,2019-06-22T12:24:42Z,9.88,0
"""bfdd4840-8c85-11e9-9935-23b6bc52cd55""",2019-06-25T03:59:47Z,2019-06-25T21:33:35Z,17.56,0
"""db42d7f0-920a-11e9-b3d5-8484710ba339""",2019-06-20T18:50:09Z,2019-06-21T02:32:57Z,7.71,0
"""945f7eb0-80d0-11e9-9a50-5a452616df9d""",2019-06-18T00:11:13Z,2019-06-19T12:17:24Z,36.10,1
"""723b32c0-80bc-11e9-973d-cb25e4211a0e""",2019-06-19T01:29:26Z,2019-06-19T16:50:30Z,15.35,1
"""723b32c0-80bc-11e9-973d-cb25e4211a0e""",2019-06-20T22:09:42Z,2019-06-21T05:01:50Z,6.87,1
"""087c58c0-7a75-11e9-b5c2-f5836e79b9a7""",2019-06-19T16:06:44Z,2019-06-20T00:46:53Z,8.67,0
"""127acca0-7ffa-11e9-badc-362e911a0a66""",2019-06-27T02:27:07Z,2019-06-27T16:37:05Z,14.17,1
"""f29b4f80-938c-11e9-b7c1-b85a64b8420a""",2019-06-22T21:20:14Z,2019-06-23T00:16:35Z,2.94,1
"""529b8e60-84a4-11e9-812a-ec72d1bff031""",2019-06-18T01:37:02Z,2019-06-18T05:49:04Z,4.20,1
"""98ddafd0-9213-11e9-9ade-05df7c910743""",2019-06-20T02:22:58Z,2019-06-23T00:15:05Z,69.87,1
"""3f698c00-80d2-11e9-b4f2-9121c84f6aa4""",2019-06-21T08:51:36Z,2019-06-23T01:42:18Z,40.85,1
"""3f698c00-80d2-11e9-b4f2-9121c84f6aa4""",2019-06-25T23:54:46Z,2019-06-26T14:16:49Z,14.37,1
"""df926490-8c7b-11e9-b426-dd140ed10bd7""",2019-06-22T22:03:26Z,2019-06-23T02:48:17Z,4.75,1
"""1712a6b0-9081-11e9-a9fe-766ad1d92d42""",2019-06-21T04:23:24Z,2019-06-21T09:08:24Z,4.75,1
"""1712a6b0-9081-11e9-a9fe-766ad1d92d42""",2019-06-21T22:51:53Z,2019-06-23T00:56:15Z,26.07,1
"""68003be0-7a57-11e9-8b14-73a6e340fb49""",2019-06-18T10:49:17Z,2019-06-20T00:19:26Z,37.50,1
"""a1542330-7c04-11e9-aa6d-a337839959c0""",2019-06-23T20:41:40Z,2019-06-24T14:39:32Z,17.96,1
"""8f0ac600-7cba-11e9-b502-a165d8be196d""",2019-06-22T21:28:43Z,2019-06-24T19:31:13Z,46.04,1
"""dcef7c00-9095-11e9-bf80-8c5be8d0e5f7""",2019-06-22T20:44:00Z,2019-06-23T22:47:08Z,26.05,1
"""613173b0-84a2-11e9-90ea-d7ce5fb47f48""",2019-06-24T03:41:35Z,2019-06-24T19:02:05Z,15.34,1
"""2cc0dad0-8c8b-11e9-a01d-efc8239caad3""",2019-06-24T00:16:42Z,2019-06-24T12:59:48Z,12.72,1
"""9fe1e6d0-7c0a-11e9-9228-9b10175e1beb""",2019-06-25T22:32:38Z,2019-06-26T02:13:42Z,3.68,1
"""921dea40-86fe-11e9-986d-13227390a626""",2019-06-22T18:24:20Z,2019-06-24T20:33:10Z,50.15,1
"""e37a97e0-93a5-11e9-ab3f-6dcc9a8f7e27""",2019-06-21T23:12:50Z,2019-06-23T00:19:00Z,25.10,1
"""5f9a27b0-8009-11e9-81bb-ef498c57a64c""",2019-06-18T12:14:55Z,2019-06-18T19:38:34Z,7.39,1
"""894bbb10-80ad-11e9-84bb-9e3b0d21c553""",2019-06-18T01:15:48Z,2019-06-18T14:24:25Z,13.14,1
"""894bbb10-80ad-11e9-84bb-9e3b0d21c553""",2019-06-26T03:52:00Z,2019-06-26T14:31:07Z,10.65,1
"""4b144d10-84a6-11e9-b787-8405879ec708""",2019-06-21T09:11:37Z,2019-06-24T19:49:11Z,82.63,1
"""32c8d900-6de6-11e9-bbaa-a7f421327391""",2019-06-24T22:13:33Z,2019-06-25T06:51:04Z,8.63,1
"""129b33c0-7c06-11e9-8f24-abfaa9869329""",2019-06-21T21:50:09Z,2019-06-22T00:40:07Z,2.83,0
"""85107ea0-9151-11e9-8f0a-8c77e28bb5a2""",2019-06-18T20:01:38Z,2019-06-19T11:39:29Z,15.63,0
"""9fe1e6d0-7c0a-11e9-9228-9b10175e1beb""",2019-06-23T17:47:11Z,2019-06-23T22:21:32Z,4.57,0
"""921dea40-86fe-11e9-986d-13227390a626""",2019-06-25T16:30:48Z,2019-06-25T18:41:09Z,2.17,0
"""9fcb8a80-7a5b-11e9-bb54-85c062d839f2""",2019-06-25T05:27:48Z,2019-06-25T15:57:15Z,10.49,0
"""945f7eb0-80d0-11e9-9a50-5a452616df9d""",2019-06-25T15:33:29Z,2019-06-25T17:43:54Z,2.17,0
"""d449ab00-91fa-11e9-94f5-1284171d2aad""",2019-06-20T19:31:11Z,2019-06-21T08:20:31Z,12.82,0
"""6ca3aa20-80d7-11e9-b835-7234a81b3820""",2019-06-20T18:55:02Z,2019-06-21T00:51:42Z,5.94,1
"""43c4f350-8566-11e9-bb85-ab027ec54695""",2019-06-18T23:30:30Z,2019-06-20T12:01:56Z,36.52,1
"""016a3130-9201-11e9-9137-1c60e9ffe489""",2019-06-23T18:42:34Z,2019-06-23T20:00:07Z,1.29,1
"""00ed5990-2f0f-11e8-b8a0-bfca04c59578""",2019-06-23T17:57:35Z,2019-06-23T23:34:42Z,5.62,0
"""347116d0-93ae-11e9-8d62-276aabb924f9""",2019-06-22T21:29:55Z,2019-06-24T12:44:17Z,39.24,0
"""e5d7a250-9092-11e9-be1c-d7a01c7a21ab""",2019-06-22T04:01:42Z,2019-06-22T12:15:51Z,8.24,0
"""5df7e800-871d-11e9-b75a-247e1805827a""",2019-06-21T19:07:39Z,2019-06-22T00:24:50Z,5.29,1
"""c1e2ffe0-7c09-11e9-a695-341e2f376db0""",2019-06-19T21:01:03Z,2019-06-21T00:40:20Z,27.65,0
"""1b7b5b80-855e-11e9-ad8b-0e149f6a98ed""",2019-06-23T00:57:43Z,2019-06-23T16:19:51Z,15.37,1
"""6a43faf0-6d1d-11e9-934c-6da0351009a4""",2019-06-24T16:21:40Z,2019-06-24T23:12:34Z,6.85,1
"""1c307e20-7fe1-11e9-a693-3330a0e7fba6""",2019-06-23T23:25:04Z,2019-06-25T17:26:16Z,42.02,1
"""5750c010-2d7a-11e8-b311-9f3ad86b5ce7""",2019-06-24T07:31:24Z,2019-06-24T13:17:38Z,5.77,1
"""3554fbb0-849b-11e9-afde-044193b75a7a""",2019-06-24T10:33:47Z,2019-06-24T20:42:59Z,10.15,1
"""4ee95140-84a3-11e9-8f76-07b9e4d2b10a""",2019-06-25T22:50:29Z,2019-06-26T08:41:18Z,9.85,1
"""080271c0-7fef-11e9-8c9a-720893960be7""",2019-06-20T23:32:46Z,2019-06-22T12:40:36Z,37.13,1
"""2c941bd0-7a7f-11e9-a85a-401776469379""",2019-06-21T00:23:43Z,2019-06-21T11:43:10Z,11.32,1
"""974fd530-8c73-11e9-b341-ee94fde63239""",2019-06-22T04:36:16Z,2019-06-22T16:53:49Z,12.29,1
"""ab9e4670-9079-11e9-a191-e843c387b56a""",2019-06-19T02:11:38Z,2019-06-19T14:42:51Z,12.52,1
"""d0fa6260-8006-11e9-bc3b-fee7b33892f5""",2019-06-18T00:07:17Z,2019-06-18T19:32:14Z,19.42,1
"""7d2017b0-7fee-11e9-a7e2-69cebe0eb28e""",2019-06-20T22:10:04Z,2019-06-23T20:13:33Z,70.06,1
"""829109b0-84ae-11e9-942a-b9134a74b096""",2019-06-18T00:04:22Z,2019-06-25T10:23:54Z,178.33,1
"""65f4ef80-80ce-11e9-9d6e-3fcf591a0551""",2019-06-22T13:58:48Z,2019-06-23T01:25:37Z,11.45,1
"""91c9f8b0-849f-11e9-9710-08cdbad9509a""",2019-06-24T16:09:20Z,2019-06-25T07:42:35Z,15.55,1
"""e5d7a250-9092-11e9-be1c-d7a01c7a21ab""",2019-06-18T11:08:27Z,2019-06-18T13:43:19Z,2.58,1
"""da3c16f0-8580-11e9-909f-fe8f8a8a492b""",2019-06-21T21:35:55Z,2019-06-22T00:33:44Z,2.96,0
"""2ad05d30-857f-11e9-90ea-5481c825ad90""",2019-06-23T07:59:52Z,2019-06-23T15:35:45Z,7.60,0
"""9871b800-84b4-11e9-8453-6141c757d999""",2019-06-22T05:25:39Z,2019-06-22T12:54:52Z,7.49,0
"""133c1c60-8582-11e9-b31b-a08d18293857""",2019-06-20T04:23:05Z,2019-06-20T13:56:11Z,9.55,0
"""23609ec0-d017-11e8-a78a-e1265592fd0d""",2019-06-18T08:26:00Z,2019-06-18T20:59:14Z,12.55,0
"""70f1dad0-8496-11e9-8ccf-29c4805ab750""",2019-06-23T22:17:25Z,2019-06-24T09:47:00Z,11.49,0
"""da402e80-8002-11e9-ab9f-299e791305f4""",2019-06-22T13:21:30Z,2019-06-22T20:03:58Z,6.71,0
"""4802ee60-8717-11e9-acd5-0d13cb110565""",2019-06-22T00:43:49Z,2019-06-22T14:24:19Z,13.68,1
"""e8150860-7fed-11e9-8f02-db39affba100""",2019-06-18T03:11:37Z,2019-06-18T13:52:37Z,10.68,1
"""2c827610-8005-11e9-9e14-fa06ec1cf05f""",2019-06-25T07:51:31Z,2019-06-25T16:44:25Z,8.88,0
"""ba854d90-8c88-11e9-b67c-27a6519831ae""",2019-06-24T02:03:28Z,2019-06-24T14:27:56Z,12.41,0
"""e6d39330-6d1f-11e9-8bd9-cbab5047bf73""",2019-06-22T19:47:35Z,2019-06-22T22:52:09Z,3.08,1
"""8cd90fa0-7c0f-11e9-8e6e-1965f074ede0""",2019-06-18T00:01:15Z,2019-06-19T00:47:02Z,24.76,1
"""c3828770-80dd-11e9-a51b-2b21dfdc6d21""",2019-06-25T07:04:24Z,2019-06-25T15:07:51Z,8.06,1
"""76f7f8c0-8012-11e9-90e2-3afe42d01947""",2019-06-23T19:44:39Z,2019-06-23T22:23:04Z,2.64,1
"""9f7e3b80-938e-11e9-8289-35ef4b5da50a""",2019-06-25T00:29:01Z,2019-06-25T15:56:12Z,15.45,1
"""1ff61b30-7fed-11e9-9f4b-1e070ef7293a""",2019-06-18T00:04:28Z,2019-06-19T15:48:27Z,39.73,1
"""1ff61b30-7fed-11e9-9f4b-1e070ef7293a""",2019-06-25T09:04:02Z,2019-06-25T16:56:45Z,7.88,1
"""0a359cb0-8495-11e9-b08b-5bbf0adeb393""",2019-06-25T23:19:04Z,2019-06-26T10:25:02Z,11.10,1
"""9c670ea0-8c76-11e9-94a4-7682b8a009b9""",2019-06-18T15:43:04Z,2019-06-18T21:19:30Z,5.61,1
"""916f7c40-908a-11e9-a484-7a106fe60491""",2019-06-19T16:45:34Z,2019-06-20T00:23:16Z,7.63,1
"""89aba870-855a-11e9-b1af-ef37cfcacaea""",2019-06-20T21:00:36Z,2019-06-23T00:27:38Z,51.45,1
"""eb17c690-7c07-11e9-85e8-93f79e20d01b""",2019-06-18T00:11:54Z,2019-06-22T00:42:25Z,96.51,1
"""b42d25f0-93a7-11e9-b529-90dec7e7876d""",2019-06-24T01:47:54Z,2019-06-24T12:16:58Z,10.48,0
"""c20da790-907c-11e9-9b9f-1f4e48eabfba""",2019-06-20T03:27:36Z,2019-06-20T11:02:50Z,7.59,0
"""723b32c0-80bc-11e9-973d-cb25e4211a0e""",2019-06-25T04:49:00Z,2019-06-25T06:42:55Z,1.90,0
"""b60e1650-8582-11e9-80cc-154398df6eed""",2019-06-21T05:12:05Z,2019-06-21T13:35:51Z,8.40,0
"""b087e960-7cb6-11e9-9e12-1c3a104f480f""",2019-06-18T21:23:17Z,2019-06-19T06:02:13Z,8.65,0
"""5421ec50-7c09-11e9-9b4f-7e03dd926771""",2019-06-20T22:22:37Z,2019-06-21T00:41:26Z,2.31,0
"""d793d2f0-8583-11e9-8575-6b374f482a6e""",2019-06-18T18:26:20Z,2019-06-20T00:16:54Z,29.84,0
"""5718bd20-920d-11e9-a20f-734033b536ad""",2019-06-19T19:01:05Z,2019-06-20T00:48:08Z,5.78,0
"""6e75e4d0-8587-11e9-88df-44b5129a797b""",2019-06-20T02:26:51Z,2019-06-20T13:34:21Z,11.13,0
"""4802ee60-8717-11e9-acd5-0d13cb110565""",2019-06-23T16:13:41Z,2019-06-23T19:54:34Z,3.68,0
"""c05db610-921b-11e9-9b73-e54fa8a453c2""",2019-06-26T05:34:33Z,2019-06-26T11:34:18Z,6.00,1
"""bebdfdd0-9070-11e9-b5d3-746d46b7a9b4""",2019-06-22T03:57:14Z,2019-06-22T11:25:31Z,7.47,1
"""974fd530-8c73-11e9-b341-ee94fde63239""",2019-06-21T03:07:29Z,2019-06-21T11:52:31Z,8.75,0
"""a55e5090-8717-11e9-b9f9-19618142f895""",2019-06-19T01:45:23Z,2019-06-22T13:50:52Z,84.09,1
"""952bc910-938c-11e9-ab88-88603f9a125d""",2019-06-20T17:38:14Z,2019-06-21T14:55:03Z,21.28,1
"""c3fb9d30-9132-11e9-b97e-a83504eefda6""",2019-06-23T21:18:24Z,2019-06-25T12:58:13Z,39.66,1
"""a0c24110-80b2-11e9-8548-fbf3016ad7a1""",2019-06-18T06:11:07Z,2019-06-18T19:40:59Z,13.50,1
"""a0c24110-80b2-11e9-8548-fbf3016ad7a1""",2019-06-20T05:32:59Z,2019-06-20T19:20:58Z,13.80,1
"""48c89d90-80af-11e9-9622-bb9de056251c""",2019-06-19T03:19:10Z,2019-06-19T08:42:33Z,5.39,1
"""c0398110-2dfd-11e8-ab11-e721a0d5182a""",2019-06-21T11:40:28Z,2019-06-21T12:55:17Z,1.25,1
"""5d994220-9071-11e9-9942-5dc3a19cc420""",2019-06-22T08:29:38Z,2019-06-22T11:14:40Z,2.75,1
"""fff68490-8c7c-11e9-928b-c43754ad187f""",2019-06-21T03:36:49Z,2019-06-21T13:28:31Z,9.86,1
"""9ac35ee0-9096-11e9-ab01-2dd338c8602d""",2019-06-21T07:28:13Z,2019-06-22T01:00:21Z,17.54,1
"""48c89d90-80af-11e9-9622-bb9de056251c""",2019-06-23T22:49:32Z,2019-06-24T00:52:35Z,2.05,1
"""48c89d90-80af-11e9-9622-bb9de056251c""",2019-06-26T02:30:59Z,2019-06-26T10:02:06Z,7.52,1
"""f8142420-80bb-11e9-9b8d-81f28d16ec99""",2019-06-23T06:58:59Z,2019-06-24T07:24:34Z,24.43,1
"""ab18a3e0-2e45-11e8-bd03-cc1863513d24""",2019-06-18T02:39:44Z,2019-06-19T21:38:18Z,42.98,1
"""e04f78a0-849c-11e9-a98a-3375bb1e36f5""",2019-06-18T22:23:48Z,2019-06-20T12:05:55Z,37.70,1
"""60971e00-7a66-11e9-ac05-16f648cf0d27""",2019-06-22T18:32:44Z,2019-06-23T02:06:19Z,7.56,1
"""b3becb20-80cc-11e9-96bb-2213f2713729""",2019-06-22T03:54:53Z,2019-06-23T02:01:28Z,22.11,1
"""077889d0-938e-11e9-ad79-f1136292eeee""",2019-06-25T02:40:07Z,2019-06-25T15:08:53Z,12.48,0
"""7e222030-8495-11e9-897f-897e7c07b4b2""",2019-06-21T07:36:25Z,2019-06-21T10:48:40Z,3.20,0
"""427e5b10-7feb-11e9-8abf-bf7153bfa1d0""",2019-06-25T00:35:30Z,2019-06-25T17:36:44Z,17.02,0
"""a1601950-86f5-11e9-92a8-3327477d46d6""",2019-06-19T06:33:31Z,2019-06-19T14:20:56Z,7.79,0
"""166ad240-8c81-11e9-b14b-0bda050b84c1""",2019-06-18T18:02:52Z,2019-06-19T01:35:01Z,7.54,0
"""b60e1650-8582-11e9-80cc-154398df6eed""",2019-06-19T10:19:36Z,2019-06-19T13:09:39Z,2.83,0
"""1c334e80-920f-11e9-a5be-08b2d3be3e17""",2019-06-22T00:14:31Z,2019-06-22T16:17:07Z,16.04,0
"""7f3e17e0-7ffd-11e9-836d-33b65a56f827""",2019-06-21T01:37:44Z,2019-06-21T06:10:12Z,4.54,0
"""86af8910-8713-11e9-a76d-13b9f102dfaf""",2019-06-22T21:47:59Z,2019-06-23T01:52:40Z,4.08,0
"""2162e420-7a67-11e9-acff-3624a463c216""",2019-06-26T15:42:42Z,2019-06-26T17:25:57Z,1.72,0
"""e5d7a250-9092-11e9-be1c-d7a01c7a21ab""",2019-06-19T07:05:49Z,2019-06-20T11:42:52Z,28.62,0
"""c6acc4d0-848c-11e9-86aa-c9298f0c4a26""",2019-06-22T00:01:53Z,2019-06-26T05:06:56Z,101.08,0
"""dcfc8e00-8716-11e9-8832-d3e02474c701""",2019-06-22T02:33:28Z,2019-06-22T14:04:22Z,11.52,0
"""f8118400-7a84-11e9-ae83-8428d6ffb574""",2019-06-21T03:34:18Z,2019-06-21T11:55:18Z,8.35,0
"""fe925020-856a-11e9-b76e-4b4b2a599b93""",2019-06-23T12:29:48Z,2019-06-23T17:06:34Z,4.61,0
"""f12cadf0-7a6a-11e9-9756-2bc53d31f00e""",2019-06-24T03:05:38Z,2019-06-24T17:24:32Z,14.32,0
"""a16de500-8581-11e9-9bdf-a3f1c8ebff21""",2019-06-19T00:11:44Z,2019-06-19T13:30:42Z,13.32,1
"""b6ec7fe0-80d6-11e9-878d-b7c84d8d6f98""",2019-06-22T21:36:31Z,2019-06-24T14:05:35Z,40.48,1
"""434dafa0-938c-11e9-87e4-10be4198a6b6""",2019-06-22T15:18:10Z,2019-06-23T00:18:52Z,9.01,1
"""7fb5f710-7fe9-11e9-b8fe-22e152866124""",2019-06-18T00:10:33Z,2019-06-20T00:15:48Z,48.09,1
"""5d872b00-848f-11e9-a99d-11420291a10b""",2019-06-18T18:49:56Z,2019-06-25T17:51:24Z,167.02,1
"""85b26a10-7bff-11e9-abf1-c99889a21551""",2019-06-18T02:57:42Z,2019-06-18T13:40:23Z,10.71,1
"""b2ac1c80-93ad-11e9-83a1-17f8e245fb08""",2019-06-23T12:40:51Z,2019-06-23T23:47:11Z,11.11,1
"""8eb039b0-855c-11e9-9f0a-df0e5458b138""",2019-06-23T22:33:52Z,2019-06-24T12:30:03Z,13.94,1
"""4e2d8ee0-9076-11e9-a3bc-1ab84c271c6f""",2019-06-23T00:05:37Z,2019-06-23T03:41:38Z,3.60,1
"""98bc61b0-914e-11e9-a5db-1ef281db1487""",2019-06-18T16:28:22Z,2019-06-23T21:58:17Z,125.50,1
"""7dc089a0-7c0d-11e9-9e85-912490a4401b""",2019-06-18T20:21:46Z,2019-06-19T00:20:52Z,3.99,1
"""7dc089a0-7c0d-11e9-9e85-912490a4401b""",2019-06-23T18:54:35Z,2019-06-23T22:02:59Z,3.14,1
"""a35a9c30-7bf1-11e9-8d24-db332de371e8""",2019-06-20T23:11:58Z,2019-06-21T01:04:05Z,1.87,1
"""72567cb0-7cbb-11e9-99de-4ea5cdb7c30a""",2019-06-21T20:49:25Z,2019-06-23T15:34:50Z,42.76,1
"""86af8910-8713-11e9-a76d-13b9f102dfaf""",2019-06-19T21:01:54Z,2019-06-20T12:49:14Z,15.79,1
"""9e16ac70-80db-11e9-905d-c93a6aecb9a8""",2019-06-21T08:05:45Z,2019-06-21T13:55:19Z,5.83,1
"""d64f5a70-7a5e-11e9-b13a-2f0046425c45""",2019-06-18T00:10:34Z,2019-06-18T06:43:25Z,6.55,1
"""d64f5a70-7a5e-11e9-b13a-2f0046425c45""",2019-06-22T02:54:25Z,2019-06-22T08:02:24Z,5.13,1
"""d64f5a70-7a5e-11e9-b13a-2f0046425c45""",2019-06-25T02:10:23Z,2019-06-25T06:10:49Z,4.01,1
"""c674a5e0-9216-11e9-b6fd-2194c1d17d87""",2019-06-18T22:09:02Z,2019-06-19T11:02:49Z,12.90,1
"""8d301f60-7c06-11e9-b30e-ed16343340d3""",2019-06-23T02:39:21Z,2019-06-23T13:34:43Z,10.92,1
"""6483a080-80b3-11e9-b321-8d233a88bf08""",2019-06-18T00:41:26Z,2019-06-18T19:39:34Z,18.97,1
"""d793d2f0-8583-11e9-8575-6b374f482a6e""",2019-06-26T02:17:48Z,2019-06-26T12:56:24Z,10.64,1
"""a1b99110-7ffc-11e9-9f81-056ac7d011af""",2019-06-24T08:32:07Z,2019-06-24T18:20:20Z,9.80,0
"""e5848bb0-80ac-11e9-975e-65dd01a47c7f""",2019-06-25T04:18:41Z,2019-06-25T16:57:35Z,12.65,0
"""6d27e5d0-8c7e-11e9-a499-ee75fcc88292""",2019-06-18T09:55:09Z,2019-06-21T00:51:01Z,62.93,0
"""29001d50-80da-11e9-bb3e-10e7a723db28""",2019-06-21T03:08:56Z,2019-06-21T13:13:30Z,10.08,0
"""a9007d00-7a73-11e9-93ef-9c5865bac44a""",2019-06-22T16:21:45Z,2019-06-25T12:11:25Z,67.83,0
